split,timestamp,primary_satellite,secondary_satellite,source_used,valid_count_24h,coverage_fraction_24h,max_peak_flux,status
train,2018-09-25 13:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.37639188327e-08,xrsb_1min_no_flare
train,2018-09-25 14:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.37639188327e-08,xrsb_1min_no_flare
train,2018-09-25 15:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.32669119526e-08,xrsb_1min_no_flare
train,2018-09-25 16:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.32669119526e-08,xrsb_1min_no_flare
train,2018-09-25 17:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.32669119526e-08,xrsb_1min_no_flare
train,2018-09-25 18:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.32669119526e-08,xrsb_1min_no_flare
train,2018-09-25 19:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-25 20:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-25 21:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-25 22:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-25 23:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 00:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 01:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 02:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 03:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 04:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 05:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 06:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 07:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 08:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 09:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 10:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 11:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 12:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.31985399779e-08,xrsb_1min_no_flare
train,2018-09-26 13:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.32314132376e-08,xrsb_1min_no_flare
train,2018-09-26 14:00:00,17,16,goes17_primary,1357,0.9423611111111111,2.56154990552e-08,xrsb_1min_no_flare
train,2018-09-26 15:00:00,17,16,goes17_primary,1314,0.9125,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 16:00:00,17,16,goes17_primary,1254,0.8708333333333333,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 17:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 18:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 19:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 20:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 21:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 22:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-26 23:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 00:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 01:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 02:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 03:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 04:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 05:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 06:00:00,17,16,goes17_primary,1230,0.8541666666666666,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 07:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 08:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 09:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 10:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 11:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 12:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 13:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 14:00:00,17,16,goes17_primary,1231,0.8548611111111111,3.06448271203e-08,xrsb_1min_no_flare
train,2018-09-27 15:00:00,17,16,goes17_primary,1274,0.8847222222222222,2.27518555107e-08,xrsb_1min_no_flare
train,2018-09-27 16:00:00,17,16,goes17_primary,1334,0.9263888888888889,2.27518555107e-08,xrsb_1min_no_flare
train,2018-09-27 17:00:00,17,16,goes17_primary,1358,0.9430555555555555,2.27518555107e-08,xrsb_1min_no_flare
train,2018-09-27 18:00:00,17,16,goes17_primary,1358,0.9430555555555555,2.27518555107e-08,xrsb_1min_no_flare
train,2018-09-27 19:00:00,17,16,goes17_primary,1358,0.9430555555555555,2.27518555107e-08,xrsb_1min_no_flare
train,2018-09-27 20:00:00,17,16,goes17_primary,1358,0.9430555555555555,2.26062404352e-08,xrsb_1min_no_flare
train,2018-09-27 21:00:00,17,16,goes17_primary,1358,0.9430555555555555,2.26062404352e-08,xrsb_1min_no_flare
train,2018-09-27 22:00:00,17,16,goes17_primary,1358,0.9430555555555555,2.26062404352e-08,xrsb_1min_no_flare
train,2018-09-27 23:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 00:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 01:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 02:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 03:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 04:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 05:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 06:00:00,17,16,goes17_primary,1358,0.9430555555555555,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 07:00:00,17,16,goes17_primary,1359,0.94375,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 08:00:00,17,16,goes17_primary,1359,0.94375,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 09:00:00,17,16,goes17_primary,1359,0.94375,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 10:00:00,17,16,goes17_primary,1359,0.94375,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 11:00:00,17,16,goes17_primary,1359,0.94375,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 12:00:00,17,16,goes17_primary,1359,0.94375,1.93385858438e-08,xrsb_1min_no_flare
train,2018-09-28 13:00:00,17,16,goes17_primary,1359,0.94375,2.80088965354e-08,xrsb_1min_no_flare
train,2018-09-28 14:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 15:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 16:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 17:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 18:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 19:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 20:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 21:00:00,17,16,goes17_primary,1359,0.94375,3.7602770675e-08,xrsb_1min_no_flare
train,2018-09-28 22:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-28 23:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 00:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 01:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 02:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 03:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 04:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 05:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 06:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 07:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 08:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 09:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 10:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 11:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 12:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 13:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 14:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 15:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 16:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 17:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 18:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 19:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 20:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 21:00:00,17,16,goes17_primary,1359,0.94375,8.22339103479e-08,xrsb_1min_no_flare
train,2018-09-29 22:00:00,17,16,goes17_primary,1359,0.94375,6.88137689053e-08,xrsb_1min_no_flare
train,2018-09-29 23:00:00,17,16,goes17_primary,1359,0.94375,6.88137689053e-08,xrsb_1min_no_flare
train,2018-09-30 00:00:00,17,16,goes17_primary,1359,0.94375,6.88137689053e-08,xrsb_1min_no_flare
train,2018-09-30 01:00:00,17,16,goes17_primary,1359,0.94375,6.88137689053e-08,xrsb_1min_no_flare
train,2018-09-30 02:00:00,17,16,goes17_primary,1359,0.94375,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 03:00:00,17,16,goes17_primary,1359,0.94375,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 04:00:00,17,16,goes17_primary,1359,0.94375,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 05:00:00,17,16,goes17_primary,1359,0.94375,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 06:00:00,17,16,goes17_primary,1360,0.9444444444444444,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 07:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 08:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 09:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 10:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 11:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 12:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 13:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 14:00:00,17,16,goes17_primary,1361,0.9451388888888889,4.90689977539e-08,xrsb_1min_no_flare
train,2018-09-30 15:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 16:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 17:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 18:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 19:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 20:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 21:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 22:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-09-30 23:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-10-01 00:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-10-01 01:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-10-01 02:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-10-01 03:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-10-01 04:00:00,17,16,goes17_primary,1361,0.9451388888888889,9.96393794139e-08,xrsb_1min_no_flare
train,2018-10-02 05:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 06:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 07:00:00,17,16,goes17_primary,1363,0.9465277777777777,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 08:00:00,17,16,goes17_primary,1363,0.9465277777777777,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 09:00:00,17,16,goes17_primary,1363,0.9465277777777777,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 10:00:00,17,16,goes17_primary,1363,0.9465277777777777,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 11:00:00,17,16,goes17_primary,1363,0.9465277777777777,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 12:00:00,17,16,goes17_primary,1363,0.9465277777777777,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 13:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.76265375021e-08,xrsb_1min_no_flare
train,2018-10-02 14:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.9286804093e-08,xrsb_1min_no_flare
train,2018-10-02 15:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.9286804093e-08,xrsb_1min_no_flare
train,2018-10-02 16:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.9286804093e-08,xrsb_1min_no_flare
train,2018-10-02 17:00:00,17,16,goes17_primary,1362,0.9458333333333333,2.9286804093e-08,xrsb_1min_no_flare
train,2018-10-02 18:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-02 19:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-02 20:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-02 21:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-02 22:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-02 23:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 00:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 01:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 02:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 03:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 04:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 05:00:00,17,16,goes17_primary,1362,0.9458333333333333,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 06:00:00,17,16,goes17_primary,1363,0.9465277777777777,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 07:00:00,17,16,goes17_primary,1364,0.9472222222222222,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 08:00:00,17,16,goes17_primary,1364,0.9472222222222222,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 09:00:00,17,16,goes17_primary,1364,0.9472222222222222,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 10:00:00,17,16,goes17_primary,1364,0.9472222222222222,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 11:00:00,17,16,goes17_primary,1364,0.9472222222222222,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 12:00:00,17,16,goes17_primary,1364,0.9472222222222222,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 13:00:00,17,16,goes17_primary,1365,0.9479166666666666,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 14:00:00,17,16,goes17_primary,1365,0.9479166666666666,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 15:00:00,17,16,goes17_primary,1365,0.9479166666666666,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 16:00:00,17,16,goes17_primary,1365,0.9479166666666666,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 17:00:00,17,16,goes17_primary,1365,0.9479166666666666,3.97949371234e-08,xrsb_1min_no_flare
train,2018-10-03 18:00:00,17,16,goes17_primary,1365,0.9479166666666666,3.92625878476e-08,xrsb_1min_no_flare
train,2018-10-03 19:00:00,17,16,goes17_primary,1365,0.9479166666666666,2.84552736929e-08,xrsb_1min_no_flare
train,2018-10-03 20:00:00,17,16,goes17_primary,1365,0.9479166666666666,2.42369413428e-08,xrsb_1min_no_flare
train,2018-10-03 21:00:00,17,16,goes17_primary,1365,0.9479166666666666,1.6617770271e-08,xrsb_1min_no_flare
train,2018-10-03 22:00:00,17,16,goes17_primary,1365,0.9479166666666666,1.63236997253e-08,xrsb_1min_no_flare
train,2018-10-03 23:00:00,17,16,goes17_primary,1365,0.9479166666666666,2.57108592194e-08,xrsb_1min_no_flare
train,2018-10-04 00:00:00,17,16,goes17_primary,1365,0.9479166666666666,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 01:00:00,17,16,goes17_primary,1310,0.9097222222222222,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 02:00:00,17,16,goes17_primary,1250,0.8680555555555556,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 03:00:00,17,16,goes17_primary,1190,0.8263888888888888,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 04:00:00,17,16,goes17_primary,1148,0.7972222222222223,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 05:00:00,17,16,goes17_primary,1148,0.7972222222222223,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 06:00:00,17,16,goes17_primary,1148,0.7972222222222223,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 07:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 08:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 09:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 10:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 11:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 12:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 13:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 14:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 15:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 16:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 17:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 18:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 19:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 20:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 21:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 22:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-04 23:00:00,17,16,goes17_primary,1150,0.7986111111111112,2.83559913328e-08,xrsb_1min_no_flare
train,2018-10-05 00:00:00,17,16,goes17_primary,1150,0.7986111111111112,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 01:00:00,17,16,goes17_primary,1180,0.8194444444444444,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 02:00:00,17,16,goes17_primary,1180,0.8194444444444444,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 03:00:00,17,16,goes17_primary,1180,0.8194444444444444,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 04:00:00,17,16,goes17_primary,1199,0.8326388888888889,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 05:00:00,17,16,goes17_primary,1199,0.8326388888888889,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 06:00:00,17,16,goes17_primary,1200,0.8333333333333334,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 07:00:00,17,16,goes17_primary,1201,0.8340277777777778,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 08:00:00,17,16,goes17_primary,1201,0.8340277777777778,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 09:00:00,17,16,goes17_primary,1201,0.8340277777777778,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 10:00:00,17,16,goes17_primary,1201,0.8340277777777778,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 11:00:00,17,16,goes17_primary,1201,0.8340277777777778,1.589433829e-08,xrsb_1min_no_flare
train,2018-10-05 12:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 13:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 14:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 15:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 16:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 17:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 18:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 19:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 20:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 21:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 22:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-05 23:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-06 00:00:00,17,16,goes17_primary,1201,0.8340277777777778,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-06 01:00:00,17,16,goes17_primary,1226,0.8513888888888889,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-06 02:00:00,17,16,goes17_primary,1286,0.8930555555555556,2.23106706443e-08,xrsb_1min_no_flare
train,2018-10-06 03:00:00,17,16,goes17_primary,1346,0.9347222222222222,2.23106706443e-08,xrsb_1min_no_flare
